Test set image file,Euclidean distance between image and training set image,Cosine similarity between image and training set image
label0_3dde7f79a.jpg,144.4566182,0.04944267
label0_cab4a0c41.jpg,144.5024829,0.031980851
label0_88d4948ed.jpg,144.5909646,0.053663237
label0_157b414cc.jpg,144.5913575,0.045087805
label0_7e5c4b68d.jpg,144.6085512,0.045064085
label0_33279f0c5.jpg,144.6141806,0.050407401
label0_2c8451aeb.jpg,144.6199072,0.04246858
label0_550c8713a.jpg,144.6228565,0.050432559
label0_34d55e849.jpg,144.6470709,0.033675355
label0_b7f1eee15.jpg,144.6668847,0.049613578
label0_0a76ac9b8.jpg,144.6779685,0.05282978
label0_ca98e7a24.jpg,144.7044298,0.051437919
label0_a52aa70f7.jpg,144.753199,0.053825648
label0_0549ad8ba.jpg,144.7908126,0.018077086
label0_d1acc3cc2.jpg,144.7912611,0.008440633
label0_b02923eea.jpg,144.7942743,0.034880143
label0_c910e9cbf.jpg,144.8128266,0.022887239
label0_ae8e00590.jpg,144.8237906,0.052599021
label0_d075922ef.jpg,144.8396965,0.049579814
label0_94566c41f.jpg,144.8867402,0.037053142
label0_5d34abcf4.jpg,144.9677323,0.045136597
label0_e8986ebbe.jpg,144.9823006,0.032583055
label0_8f080792b.jpg,144.9850631,0.053941911
label0_41ddf91f7.jpg,145.0276241,0.053599938
label0_737777e98.jpg,145.0346061,0.009061553
label0_7ca829ecd.jpg,145.0503168,0.048001774
label0_e7c3d93b7.jpg,145.1482845,0.048250005
label0_83d2f1e38.jpg,145.1718911,0.039412581
label0_4ab0e98e2.jpg,145.1753742,0.02594438
label0_0f4709f57.jpg,145.1768594,0.054169651
label0_af2b3ae32.jpg,145.2063021,0.048780462
label0_8369f54aa.jpg,145.2533484,0.044300864
label0_69053f274.jpg,145.3163522,0.031057321
label0_a1ecc1ddb.jpg,145.3271783,0.041162876
label0_4af60d51c.jpg,145.3494363,0.024918538
label0_560c8f003.jpg,145.3580412,0.025237799
label0_dd3bf4f47.jpg,145.3604739,0.053562845
label0_76d347bb7.jpg,145.4160054,0.019722148
label0_34fc4e345.jpg,145.4680846,0.053213997
label0_6950bbedb.jpg,145.4850195,0.043415816
label0_cc3a294d4.jpg,145.4997538,0.024052093
label0_f950b713a.jpg,145.5826658,0.047877942
label0_b9071870c.jpg,145.6236759,0.023270982
label0_5a4af1a28.jpg,145.6521124,0.05367854
label0_3fdc767bf.jpg,145.6724619,0.045195843
label0_e2c071661.jpg,145.6881973,0.040635781
label0_aa92ea82d.jpg,145.7456926,0.048160356
label0_23d529481.jpg,145.775731,0.022371003
label0_5d465a80a.jpg,145.7823379,0.038754596
label0_47a1cf315.jpg,145.7833545,0.032618743
label0_4962b3544.jpg,145.816202,0.01149199
label0_4155f56f9.jpg,145.8559644,0.042100751
label0_bd2366c49.jpg,145.8844592,0.045367093
label0_9b6c6fea2.jpg,145.9019656,0.054483695
label0_6402acfcf.jpg,145.9076169,0.054713818
label0_0e3ade070.jpg,145.9571254,0.05464412
label0_0ef4bff49.jpg,145.9667909,0.0545455
label0_4c3e41efe.jpg,145.9691612,0.054613026
label0_db82efbd9.jpg,146.0067401,0.053679121
label0_f40f6db0e.jpg,146.0102851,0.02927868
label0_a36d791ee.jpg,146.1005929,0.052246779
label0_1f249ed4c.jpg,146.1074435,0.039475388
label0_b08f17760.jpg,146.1276068,0.034028586
label0_2cdb702b8.jpg,146.1391074,0.032333564
label0_53c689378.jpg,146.194391,0.04409213
label0_f64bb97a6.jpg,146.2057125,0.014381412
label0_316cafa11.jpg,146.2097116,0.017588998
label0_e7e3c3df2.jpg,146.2611631,0.050997968
label0_12ef6188f.jpg,146.2767898,0.053662904
label0_175abd8ac.jpg,146.2905906,0.046788424
label0_4ac70e968.jpg,146.3206097,0.049041196
label0_e9cd3ae87.jpg,146.3359498,0.054803469
label0_775115c67.jpg,146.3713296,0.038630001
label0_54c49ad1f.jpg,146.4117827,0.029949441
label0_773262af1.jpg,146.4668139,0.043113876
label0_28eea1b0a.jpg,146.5268833,0.042362649
label0_7ad42c7a8.jpg,146.5741698,0.008411948
label0_0a728f2a5.jpg,146.6420205,0.015134112
label0_87dc00bd0.jpg,146.6663343,0.008689835
label0_4018384ba.jpg,146.6898137,0.054934812
label0_b7cd8e6f3.jpg,146.6965863,0.044402896
label0_fc1e573df.jpg,146.7138665,0.016379101
label0_89c18c6b6.jpg,146.7684493,0.032055737
label0_8d86c3edb.jpg,146.7763705,0.031713298
label0_d07524f7c.jpg,146.8342873,0.047642507
label0_3ae7bb8eb.jpg,146.8559204,0.017422481
label0_e215c6958.jpg,146.8804558,0.041761934
label0_58499efc0.jpg,146.924038,0.052827307
label0_8e761fd28.jpg,146.968669,0.05370833
label0_83ec1bbca.jpg,146.9816712,0.040787683
label0_400372ad3.jpg,146.9926334,0.03193785
label0_4f798b970.jpg,147.0134338,0.02706826
label0_a2554a434.jpg,147.0329074,0.055522862
label0_213ba76ed.jpg,147.0479048,0.01727656
label0_cc2a3d558.jpg,147.0630944,0.053711997
label0_667f219fa.jpg,147.0948378,0.054048082
label0_f710d0506.jpg,147.1322976,0.046642145
label0_98b373b67.jpg,147.1463678,0.055642961
label0_26103f6a4.jpg,147.2174827,0.043669943
label0_3522dffe4.jpg,147.2350978,0.048592778
label0_1c3efa3ca.jpg,147.2686303,0.055113116
label0_bf1683fdd.jpg,147.2753427,0.049388628
label0_df957cf27.jpg,147.2810168,0.055576755
label0_a9bc755fe.jpg,147.3148574,0.053258013
label0_90b0043d9.jpg,147.3343344,0.047850756
label0_9c3c1d8a6.jpg,147.3450404,0.014057225
label0_8f61a514d.jpg,147.4057447,0.036535341
label0_7cb25cd7e.jpg,147.4113168,0.014160327
label0_8aa4712df.jpg,147.4294882,0.046647641
label0_8cceaf17c.jpg,147.4439606,0.050541446
label0_8ff213785.jpg,147.4483239,0.047341747
label0_2a91edbe9.jpg,147.4570376,0.024939816
label0_01d590c5f.jpg,147.5698414,0.05451211
label0_16ce69c02.jpg,147.5940114,0.017227054
label0_e490e1b5b.jpg,147.6300276,0.039114456
label0_600dcf318.jpg,147.6300803,0.055090814
label0_cf2c7e42c.jpg,147.651619,0.020875114
label0_1c9bc9377.jpg,147.8432711,0.032798019
label0_8cec737ef.jpg,147.8444923,0.009030859
label0_bbe88f4c8.jpg,147.8883729,0.055525864
label0_a72c797c1.jpg,147.9020155,0.02519022
label0_502a574eb.jpg,147.9429027,0.036997096
label0_43e7d368f.jpg,147.9790387,0.04843823
label0_40fae5d9e.jpg,148.0620198,0.005095026
label0_c71cc5004.jpg,148.090196,0.056392227
label0_5009ae5f7.jpg,148.1144648,0.05439639
label0_dab01ae21.jpg,148.1222903,0.047383046
label0_c892b744f.jpg,148.2146232,0.056492047
label0_bf9fbfaf7.jpg,148.2513426,0.041841208
label0_1e896dda7.jpg,148.2658839,0.042982004
label0_2f0e00b02.jpg,148.2820662,0.015201714
label0_da730ca91.jpg,148.3104428,0.021212473
label0_7464f522b.jpg,148.3139629,0.015042397
label0_a0e033c85.jpg,148.5050251,0.042105072
label0_0b620e67a.jpg,148.5495357,0.044066211
label0_89c28225d.jpg,148.5862351,0.042319778
label0_e90c62d96.jpg,148.6404868,0.056348577
label0_7907c3a1d.jpg,148.6414469,0.020686004
label0_432b81e2f.jpg,148.6637831,0.030249872
label0_22f766f4c.jpg,148.6922564,0.054224675
label0_c7bda2e09.jpg,148.716093,0.049493627
label0_687cd2813.jpg,148.7203711,0.015681291
label0_3a1355089.jpg,148.7372204,0.056618851
label0_20d742630.jpg,148.7546675,0.030568822
label0_9848d62a6.jpg,148.7796817,0.046597365
label0_bbd271bd8.jpg,148.8027061,0.056857831
label0_4fd7307d3.jpg,148.8560575,0.038342567
label0_11b3d69a1.jpg,148.8738563,0.011845002
label0_d6577ddc1.jpg,148.8768622,0.02840747
label0_c61d6422c.jpg,148.887383,0.020409185
label0_b4482a765.jpg,148.9302333,0.039795091
label0_76504fdc1.jpg,149.0577285,0.016850233
label0_5bbb8cea1.jpg,149.0695937,0.054153108
label0_d931d995f.jpg,149.071461,0.043200836
label0_d706e7f5e.jpg,149.0883356,0.052131113
label0_34e1e9516.jpg,149.1250982,0.023323309
label0_2854206dc.jpg,149.1294585,0.056575889
label0_bc746015b.jpg,149.1941576,0.054013781
label0_bc4dd700c.jpg,149.2754974,0.015147614
label0_8d8785ce2.jpg,149.2952332,0.013462424
label0_a85db4eac.jpg,149.3364467,0.05060292
label0_afffc67b7.jpg,149.352377,0.041210276
label0_2cffa3a1a.jpg,149.3967304,0.044733441
label0_9082ff635.jpg,149.4452788,0.031222884
label0_249b7d301.jpg,149.4549468,0.054284793
label0_c53999687.jpg,149.4636813,0.053415676
label0_76606ed44.jpg,149.5414097,0.048200707
label0_fb217517b.jpg,149.5799045,0.051627721
label0_cb1f7d883.jpg,149.5801477,0.052130793
label0_391d01045.jpg,149.6119025,0.053986864
label0_86e195ec0.jpg,149.629158,0.0327685
label0_56227efb7.jpg,149.6452167,0.050217257
label0_eb1f38f03.jpg,149.6651845,0.04202591
label0_fdf6a925f.jpg,149.675616,0.032093203
label0_ffe93442c.jpg,149.6971275,0.019276116
label0_dc4900cb3.jpg,149.710064,0.043691447
label0_b4862994a.jpg,149.7489843,0.042533555
label0_b4b21055e.jpg,149.8042152,0.034760506
label0_194f48184.jpg,149.8078691,0.057196916
label0_e77b1fe1c.jpg,149.8183705,0.017223756
label0_6560f3c7e.jpg,149.8239824,0.053619234
label0_f576a4e75.jpg,149.8433433,0.054113892
label0_d43429032.jpg,149.8625372,0.049289561
label0_1636d2e36.jpg,149.8664159,0.029236784
label0_403311106.jpg,149.909287,0.012461145
label0_27ca5333a.jpg,149.9138733,0.052536264
label0_a7f3a0644.jpg,150.0081145,0.048083365
label0_9fbd05c12.jpg,150.0778306,0.047924031
label0_a27d1d567.jpg,150.1354879,0.056677196
label0_e92a31190.jpg,150.1382193,0.044637528
label0_bd5c85ced.jpg,150.1505582,0.047038063
label0_7f32d3e75.jpg,150.1732178,0.048775749
label0_802e8e4af.jpg,150.1892183,0.044972831
label0_270cc7da8.jpg,150.2070225,0.056870302
label0_96a82938c.jpg,150.2130665,0.056574212
label0_775c92649.jpg,150.2131605,0.049044664
label0_1844b698a.jpg,150.2258877,0.049879603
label0_25b9fd0af.jpg,150.2485231,0.058153551
label0_eb5a90623.jpg,150.2614489,0.019129104
label0_94dd36776.jpg,150.272811,0.057827651
label0_e78a524d2.jpg,150.3235829,0.021078292
label0_6b2a60dba.jpg,150.3570694,0.037329453
label0_55475eb9b.jpg,150.4321786,0.027000422
label0_4bb0742a2.jpg,150.5246091,0.027501423
label0_58e0f40f8.jpg,150.5328308,0.014940233
label0_e9b05db06.jpg,150.538225,0.043385865
label0_f8ac50f34.jpg,150.5418653,0.031220692
label0_f8981ac65.jpg,150.5826345,0.053759405
label0_8be674249.jpg,150.6009923,0.033502241
label0_337cd6723.jpg,150.6027583,0.056289475
label0_16f619f33.jpg,150.7042156,0.018445674
label0_a2a4076c9.jpg,150.7126678,0.054031728
label0_1eb8aaa15.jpg,150.748846,0.024012973
label0_ac029e83f.jpg,150.7608026,0.058545934
label0_9967214f3.jpg,150.7822084,0.019925035
label0_a0f71aeed.jpg,150.8075009,0.035871277
label0_ed30f8ba4.jpg,150.826911,0.037616808
label0_7cd098a67.jpg,150.8588402,0.057749286
label0_14b5ab5a6.jpg,150.8992329,0.055570774
label0_a5f52444d.jpg,150.9577926,0.035007771
label0_1e28fa5c3.jpg,150.9759552,0.04635254
label0_a64a77431.jpg,150.9818349,0.039231366
label0_1f88df184.jpg,151.020858,0.058763511
label0_cbd81d5c5.jpg,151.0283917,0.022994911
label0_621ba04b6.jpg,151.0628536,0.019534604
label0_e7c8bb535.jpg,151.0654447,0.034337077
label0_3e9882356.jpg,151.1554427,0.03439245
label0_92a84eb98.jpg,151.1756381,0.047504788
label0_6978ec041.jpg,151.2082573,0.055532555
label0_dea52fa7a.jpg,151.3292688,0.033415738
label0_9bf9dcf53.jpg,151.4177643,0.037779386
label0_735da216d.jpg,151.4841884,0.058371168
label0_4e15a5ea4.jpg,151.489382,0.054970985
label0_cd8bf9803.jpg,151.5221416,0.054046023
label0_ec87938ad.jpg,151.5523963,0.020876684
label0_64945c8c0.jpg,151.5665816,0.048256117
label0_e58a3db1c.jpg,151.5755135,0.03127093
label0_9916058df.jpg,151.5978548,0.05787379
label0_d4bd2a591.jpg,151.6051347,0.056052152
label0_56ba7c882.jpg,151.6406051,0.016409051
label0_ca3372f43.jpg,151.6679059,0.05887181
label0_9a81a8056.jpg,151.7031118,0.052886674
label0_7c6fa5adf.jpg,151.7061278,0.046912418
label0_cbf837e30.jpg,151.7244102,0.038466095
label0_ca2aeb52a.jpg,151.7334695,0.059336059
label0_409dc8edf.jpg,151.739942,0.031462775
label0_388de9263.jpg,151.8251789,0.01431395
label0_04238d7e3.jpg,151.826042,0.015859816
label0_726971100.jpg,151.836484,0.058084822
label0_799e73fb7.jpg,151.8427234,0.05943037
label0_ff6bfada2.jpg,151.9076604,0.040189379
label0_312997347.jpg,151.9173859,0.03208429
label0_21f997038.jpg,151.9313602,0.042758378
label0_562e2274c.jpg,151.9583433,0.047424487
label0_31a47584f.jpg,151.9648328,0.057856288
label0_7caecb871.jpg,152.0468429,0.059596555
label0_7e427f34b.jpg,152.0674186,0.027203291
label0_d66219b6a.jpg,152.0792738,0.020512691
label0_5b58a64b9.jpg,152.0870051,0.04812412
label0_8766919e9.jpg,152.1211012,0.059489223
label0_8b4c9a3d0.jpg,152.1521229,0.051495561
label0_2468a601b.jpg,152.1823037,0.035450342
label0_f30cde286.jpg,152.1947228,0.059024923
label0_47a26bb25.jpg,152.2630634,0.050559875
label0_9cc9355cd.jpg,152.3088389,0.058295391
label0_e6866fc42.jpg,152.3164832,0.030524544
label0_a3a0e9991.jpg,152.3179259,0.050263591
label0_17d359607.jpg,152.3947578,0.028625731
label0_62638f27a.jpg,152.395101,0.029165358
label0_1f663a670.jpg,152.3995975,0.059145389
label0_0b50b417a.jpg,152.4093801,0.049746756
label0_93de60f43.jpg,152.4541155,0.038104976
label0_a5f450999.jpg,152.4797354,0.059557033
label0_93fb48b72.jpg,152.4966316,0.033490978
label0_c59bddadd.jpg,152.4978897,0.059938411
label0_582a8c235.jpg,152.5212071,0.037779691
label0_f41c0d27c.jpg,152.5229791,0.049933918
label0_ee37864ff.jpg,152.5778413,0.020863911
label0_e03364e95.jpg,152.6150343,0.047740687
label0_51103c2eb.jpg,152.7101915,0.047586589
label0_794a1f622.jpg,152.7348533,0.047647454
label0_7bb17c5f2.jpg,152.7863044,0.058250809
label0_64b4c2791.jpg,152.8427234,0.056511192
label0_a0b60506e.jpg,152.8775937,0.054280813
label0_36a630d2a.jpg,152.8803196,0.048797292
label0_50f53c152.jpg,152.8916043,0.057538219
label0_39deb3067.jpg,152.9017088,0.015832017
label0_c130e2db0.jpg,152.9657158,0.044464657
label0_3a98c37b5.jpg,152.9746825,0.03457921
label0_05bc27672.jpg,153.0150502,0.029516365
label0_dfefd11c4.jpg,153.0167953,0.029517764
label0_ad0e7ff59.jpg,153.0599397,0.020522132
label0_817588518.jpg,153.1051283,0.037873151
label0_5ec3f0420.jpg,153.116169,0.030617597
label0_ff3bac947.jpg,153.1278671,0.050774401
label0_b7dd1204a.jpg,153.1288595,0.060381562
label0_bdf3ca236.jpg,153.1496766,0.060381401
label0_b16ab3735.jpg,153.1887072,0.03319348
label0_5122366c6.jpg,153.2478497,0.05875504
label0_042691991.jpg,153.2632595,0.042836993
label0_8718d384c.jpg,153.2690656,0.057971326
label0_e4d9efbaa.jpg,153.2760694,0.035768623
label0_22255a58e.jpg,153.3012002,0.056105418
label0_b8fc355a4.jpg,153.3012207,0.055722979
label0_8ae5a614a.jpg,153.3221514,0.055551139
label0_24754bd08.jpg,153.5078437,0.057511948
label0_764b4998b.jpg,153.5158201,0.032434787
label0_091fcc239.jpg,153.5455196,0.017850254
label0_4a6a40fa0.jpg,153.5739175,0.058716995
label0_88af2f89b.jpg,153.5913381,0.048503478
label0_aa29aae31.jpg,153.620367,0.060764201
label0_16c2faaef.jpg,153.6490721,0.031185708
label0_51f993f26.jpg,153.6656153,0.030906433
label0_e414bb64e.jpg,153.6817239,0.05529712
label0_970a0d447.jpg,153.7075457,0.056055945
label0_9a2523ce9.jpg,153.7577306,0.057848705
label0_c9cf804c1.jpg,153.7800178,0.06066358
label0_ee83f88d5.jpg,153.7893045,0.059343299
label0_809b70c5d.jpg,153.7978535,0.059268188
label0_2c213b074.jpg,153.8336473,0.057926045
label0_4738a7cf7.jpg,153.8355858,0.026237136
label0_653bcd600.jpg,153.858825,0.060654547
label0_23e46abf1.jpg,153.8935773,0.028947407
label0_b83d7659f.jpg,153.9185416,0.054471517
label0_56b587e9e.jpg,153.9205429,0.029293567
label0_3c10eb7fa.jpg,153.9292177,0.061127085
label0_c70599c3a.jpg,153.9428849,0.057599295
label0_63a3aaaa4.jpg,153.9803214,0.036069526
label0_4c9408c95.jpg,154.0128109,0.061033615
label0_2c14af3b2.jpg,154.0875564,0.047985267
label0_2e4308ede.jpg,154.1066545,0.04742059
label0_ceb4d3861.jpg,154.1159247,0.048745309
label0_c03eafbd8.jpg,154.1464912,0.009294795
label0_a8a69d47e.jpg,154.2286723,0.056466158
label0_099465815.jpg,154.2459617,0.01061469
label0_92079664c.jpg,154.2546882,0.043113954
label0_77128fb28.jpg,154.2676959,0.043375952
label0_2764c0af9.jpg,154.2732298,0.015650969
label0_18c3cb344.jpg,154.2775937,0.037684498
label0_04505c6df.jpg,154.3409375,0.01984465
label0_aae7792ca.jpg,154.3415521,0.060156451
label0_de09c0302.jpg,154.3673394,0.017867873
label0_64b0f37d7.jpg,154.386696,0.037258849
label0_da57134fa.jpg,154.4049758,0.008096616
label0_35451fe42.jpg,154.4087637,0.036252514
label0_bbbfc8375.jpg,154.4236879,0.022076943
label0_8c7f9bc51.jpg,154.4318934,0.047026672
label0_c61d682a4.jpg,154.4507481,0.015541786
label0_110e63bfa.jpg,154.4732119,0.04783618
label0_d9038cc42.jpg,154.4867396,0.017594739
label0_74f33b596.jpg,154.5046637,0.017655223
label0_42c24518d.jpg,154.5066705,0.061605411
label0_e40b5fde7.jpg,154.571094,0.056190055
label0_e1375b0a1.jpg,154.5825756,0.010693738
label0_3573170d7.jpg,154.6844797,0.049387052
label0_ae5cdf4ea.jpg,154.7129336,0.025365272
label0_441cb4bcf.jpg,154.7952257,0.042572618
label0_3580d0438.jpg,154.8253124,0.021160278
label0_f54e38da9.jpg,154.8263223,0.061137661
label0_cd7186a59.jpg,154.901763,0.059983646
label0_44ec8bf6e.jpg,154.9159227,0.012177683
label0_0eb93b1a5.jpg,155.063495,0.019960161
label0_a86d2a653.jpg,155.0637461,0.017106039
label0_5dbe61887.jpg,155.1595073,0.061695224
label0_597f1e2a5.jpg,155.1629844,0.059837092
label0_9f88a11c0.jpg,155.1916569,0.059025064
label0_eedb60662.jpg,155.1957159,0.049283357
label0_d50ea5181.jpg,155.2130721,0.014475418
label0_98111e480.jpg,155.2384251,0.054725743
label0_0a46cc4bf.jpg,155.2564941,0.060154186
label0_1bb316ba4.jpg,155.3234411,0.060007347
label0_d60d97779.jpg,155.3352251,0.056579978
label0_f676e9d6c.jpg,155.3858928,0.059740777
label0_5bd332551.jpg,155.4093071,0.041628389
label0_1d849ef03.jpg,155.4440341,0.045749952
label0_81e7fcead.jpg,155.4757438,0.05847658
label0_a3110d7db.jpg,155.4776991,0.025130626
label0_2f473296b.jpg,155.5106233,0.061369983
label0_d717541d8.jpg,155.5335213,0.052589232
label0_cb2b5cbbe.jpg,155.5844387,0.056177453
label0_74dff85d2.jpg,155.5874603,0.030796334
label0_118f6acfe.jpg,155.6047307,0.062431221
label0_614054f86.jpg,155.6298073,0.060069256
label0_ef8ba30c0.jpg,155.6521205,0.024214158
label0_8ade0ca6d.jpg,155.6582392,0.015648655
label0_c85dc059a.jpg,155.680843,0.062344526
label0_a130c38e0.jpg,155.7037635,0.061621598
label0_3046d724c.jpg,155.7431386,0.059301149
label0_fdc7bc599.jpg,155.7450999,0.061405766
label0_dd4364aa4.jpg,155.7482094,0.060496476
label0_732d33c3a.jpg,155.7806669,0.054381984
label0_9414a2469.jpg,155.8298281,0.03744176
label0_3b3daeb1b.jpg,155.8601254,0.062511628
label0_e385380e1.jpg,155.8957576,0.036428786
label0_ac1a64a23.jpg,155.9400902,0.020550058
label0_b8934c87d.jpg,156.1273824,0.020362604
label0_b4562e772.jpg,156.1381748,0.061430708
label0_d199a9843.jpg,156.1862773,0.051896055
label0_a0d7cf4d8.jpg,156.1903866,0.031966626
label0_bdd8d2739.jpg,156.2064351,0.061590285
label0_86f7029ee.jpg,156.2275304,0.033844762
label0_42e6b0f02.jpg,156.2461191,0.046443151
label0_c7dca83c0.jpg,156.2758133,0.020999344
label0_7287853aa.jpg,156.3336346,0.031053376
label0_4209917d1.jpg,156.3609159,0.020725868
label0_d0f88f6d2.jpg,156.4514677,0.060091051
label0_bcbdbf3ac.jpg,156.4908057,0.062323699
label0_1233290d1.jpg,156.5124931,0.020019714
label0_6a81d86ab.jpg,156.522256,0.019468428
label0_94dac8944.jpg,156.5258718,0.033258918
label0_3996e2b5c.jpg,156.5488735,0.048722248
label0_5ed60086b.jpg,156.5618523,0.062857863
label0_a8f9c8c03.jpg,156.568248,0.021619901
label0_3e6c4442f.jpg,156.6111106,0.017616913
label0_d47afce21.jpg,156.6111929,0.060958001
label0_0d9d01f2e.jpg,156.6343962,0.011306912
label0_3a783fae3.jpg,156.6436716,0.016497265
label0_34c77b57a.jpg,156.672242,0.012662131
label0_37ab3a83a.jpg,156.7129839,0.016706912
label0_e850c3a86.jpg,156.734302,0.060500788
label0_77d12abf0.jpg,156.7658932,0.059492231
label0_5db20dd94.jpg,156.7800874,0.009234261
label0_453cb7bd8.jpg,156.9811936,0.060864924
label0_514c3734e.jpg,156.998363,0.036151705
label0_5f7e6cfdd.jpg,157.0443618,0.057531749
label0_8616dadc9.jpg,157.0474823,0.009367944
label0_f7cf4e28e.jpg,157.0825788,0.062371217
label0_29b8c3350.jpg,157.1158934,0.040872262
label0_0a6324223.jpg,157.1664309,0.06106854
label0_ba6e09636.jpg,157.1942662,0.059603715
label0_b688d23eb.jpg,157.2029006,0.060704373
label0_c6b51947f.jpg,157.2263134,0.058849297
label0_3c1f834dd.jpg,157.233055,0.054592996
label0_f78601072.jpg,157.2418954,0.016858709
label0_81effb9b8.jpg,157.2835436,0.06146971
label0_a508a338a.jpg,157.3579474,0.019021407
label0_0fe38037f.jpg,157.3820282,0.063965521
label0_fb37207e8.jpg,157.3959457,0.04345241
label0_52f9e7a9c.jpg,157.4133065,0.055896093
label0_0ed6d9ed0.jpg,157.4384335,0.048793949
label0_7ec5c8641.jpg,157.4638504,0.037756799
label0_67147fba9.jpg,157.5628145,0.06413089
label0_7d4f862bf.jpg,157.6599685,0.061412518
label0_c56a476af.jpg,157.6864654,0.062191545
label0_341952a36.jpg,157.7023969,0.06386324
label0_9ce34209d.jpg,157.7599821,0.059559317
label0_cb9f5e3fc.jpg,157.9159952,0.048852311
label0_12d720737.jpg,157.928312,0.046366271
label0_119f2b7e3.jpg,157.9373274,0.010361909
label0_ef24da2ba.jpg,157.938657,0.064465943
label0_5d9cd57a5.jpg,157.9499245,0.025430074
label0_33cba45f1.jpg,157.9788938,0.052780284
label0_fef40d085.jpg,157.9875536,0.063739482
label0_5663a9e34.jpg,158.0647606,0.034202918
label0_7239fbdc1.jpg,158.0743006,0.030789687
label0_a5f3540e9.jpg,158.1108908,0.054820605
label0_be53ca411.jpg,158.1623686,0.024073239
label0_fa4fe42af.jpg,158.1813695,0.02000038
label0_d4f7f47eb.jpg,158.3549216,0.060767887
label0_2c9060446.jpg,158.3681097,0.055448538
label0_8976f1c8b.jpg,158.3970371,0.064417382
label0_023353d24.jpg,158.4807648,0.063886047
label0_d6cecaebc.jpg,158.5224197,0.049220128
label0_53d16f700.jpg,158.5227585,0.059619785
label0_136d519e9.jpg,158.5281796,0.062993726
label0_066b9220c.jpg,158.5482879,0.039587891
label0_c0b79eb26.jpg,158.5636756,0.061865077
label0_4fd6285f1.jpg,158.5651158,0.019202299
label0_5e99fe1cd.jpg,158.6165273,0.020058718
label0_793b08f01.jpg,158.7180643,0.06130135
label0_71b4288a5.jpg,158.7201874,0.063691308
label0_c42cd4f38.jpg,158.7387142,0.063958271
label0_4687087d5.jpg,158.7857365,0.052679412
label0_1dfd53dbb.jpg,158.8180489,0.058849885
label0_3db3f1807.jpg,158.8450202,0.036736968
label0_ec2ce528a.jpg,158.8568928,0.042922303
label0_75e205261.jpg,158.861209,0.064281904
label0_7145a831a.jpg,158.9124091,0.056010784
label0_76601163a.jpg,159.0016217,0.023867671
label0_f3f049f32.jpg,159.0376787,0.050538719
label0_eb41bc619.jpg,159.0419229,0.03687763
label0_c521c444d.jpg,159.08979,0.059570388
label0_7303ad5de.jpg,159.0914598,0.033773199
label0_df052e6d3.jpg,159.1613326,0.065488562
label0_cd3cb2083.jpg,159.1844399,0.02496024
label0_7dfc8b64d.jpg,159.1945369,0.014573309
label0_f7202186a.jpg,159.2206563,0.056352884
label0_2eb20e316.jpg,159.2255631,0.053666256
label0_48be84097.jpg,159.2702261,0.015133626
label0_aecfe5ad8.jpg,159.2961191,0.018882218
label0_0d0c21687.jpg,159.3702365,0.061727588
label0_83e2d9e33.jpg,159.3964693,0.063031789
label0_6d59bf3b5.jpg,159.4176014,0.061526922
label0_34ada39f2.jpg,159.4379585,0.036105555
label0_c4ec6b06f.jpg,159.445905,0.022951072
label0_b2b1349c7.jpg,159.4619232,0.033392535
label0_725d2e3da.jpg,159.4865769,0.053018958
label0_53508a608.jpg,159.5313391,0.028873799
label0_3e3fcff77.jpg,159.6382612,0.06063866
label0_0d61cb826.jpg,159.6732836,0.028641923
label0_ce7dd1fac.jpg,159.7294802,0.026006649
label0_611966559.jpg,159.7408234,0.058870023
label0_dccad1675.jpg,159.7418309,0.017141759
label0_8088f6b20.jpg,159.7478658,0.060534856
label0_bee1352f9.jpg,159.7970216,0.03585637
label0_e8b114d2a.jpg,159.8403962,0.066058072
label0_761bdd88d.jpg,159.8822895,0.065616996
label0_42b08e994.jpg,159.8888919,0.036045407
label0_4256aeb7b.jpg,159.9088094,0.023305026
label0_84cb84903.jpg,159.9460142,0.027919239
label0_be3f5118b.jpg,159.9495318,0.06223084
label0_deca512a1.jpg,159.9660629,0.051775832
label0_7471614be.jpg,159.9894886,0.061606622
label0_5ba431673.jpg,160.0180454,0.060002235
label0_cefae46dd.jpg,160.1239304,0.017018457
label0_f5d65cd10.jpg,160.2177997,0.06630326
label0_903123a44.jpg,160.2212654,0.02915044
label0_fc2d2d29e.jpg,160.2449162,0.032125484
label0_182a90efe.jpg,160.2476463,0.058643961
label0_9c624a8d9.jpg,160.262568,0.021024346
label0_dd1088aa8.jpg,160.2755606,0.038062772
label0_2d7a69b1f.jpg,160.2757757,0.062380204
label0_5d046cb01.jpg,160.3015223,0.012027614
label0_d4841f891.jpg,160.3191779,0.036748452
label0_3977fffae.jpg,160.3252729,0.061713309
label0_48b05cf7a.jpg,160.4184908,0.05394084
label0_a73cf6a39.jpg,160.4365596,0.065054005
label0_d2133ec61.jpg,160.5412098,0.054756345
label0_b862a5d9f.jpg,160.5693974,0.062125751
label0_2f396fbee.jpg,160.7480792,0.035279481
label0_53774b7b4.jpg,160.8109455,0.065472644
label0_f14b1878e.jpg,160.8612115,0.019857147
label0_c99ffee7e.jpg,160.9208632,0.028282225
label0_8c26ebe1f.jpg,160.9223726,0.038099217
label0_66c456295.jpg,160.9479521,0.02429779
label0_bcafc5791.jpg,161.1049181,0.040051155
